countyname,districtname,schoolname,countycode,districtcode,schoolcode,charternumber,elarts_score,enrollment_star_s,math_score,zipcode,freem_frac_s,frpm_frac_s,enrollment_s,ell_frac_s,fep_frac_s,edi_s,re_aian_frac_s,re_asian_frac_s,re_baa_frac_s,re_fil_frac_s,re_hl_frac_s,re_hpi_frac_s,re_tom_frac_s,re_nr_frac_s,re_wht_frac_s,yrcal_s,te_1yr_frac_s,te_2yr_frac_s,te_fte_s,te_avgyr_s,unified_d,enrollment_d,ell_frac_d,fep_frac_d,frpm_frac_d,edi_d,re_aian_frac_d,re_asian_frac_d,re_baa_frac_d,re_fil_frac_d,re_hl_frac_d,re_hpi_frac_d,re_tom_frac_d,re_nr_frac_d,re_wht_frac_d,te_1yr_frac_d,te_2yr_frac_d,te_fte_d,te_salary_high_d,te_salary_low_d,te_salary_avg_d,te_days_d,te_serdays_d,exp_total_d,exp_1000_1999_d,exp_2000_2999_d,exp_3000_3999_d,exp_4000_4999_d,exp_5000_5999_d,exp_6000_6999_d,exp_7000_7999_d,exp_8000_8999_d,expoc_1000_1999_d,expoc_2000_2999_d,expoc_3000_3999_d,expoc_4000_4999_d,expoc_5000_5999_d,rev_total_d,revoc_8010_8099_d,revoc_8100_8299_d,revoc_8300_8599_d,revoc_8600_8799_d,age_frac_1_4_z,age_frac_5_17_z,age_frac_18_24_z,age_frac_25_34_z,age_frac_35_44_z,age_frac_45_54_z,age_frac_55_64_z,age_frac_65_74_z,age_frac_75_older_z,pop_1_older_z,sex_frac_male_z,sex_frac_female_z,ms_frac_never_married_z,ms_frac_now_married_z,ms_frac_now_divorced_z,ms_frac_now_widowed_z,ed_frac_lt_hs_z,ed_frac_hs_z,ed_frac_sc_z,ed_frac_ba_z,ed_frac_grd_z,hs_frac_own_z,hs_frac_rent_z,med_income_z,moved_frac_samecounty_z,moved_frac_difcounty_z,moved_frac_difstate_z,moved_frac_abroad_z,testscore,str_s,str_d,te_tot_fte_rat_s,te_tot_fte_rat_d,ada_enrollment_ratio_d,la_unified_d,sd_unified_d,charter_s
Los Angeles,Los Angeles Unified,Sixty-Sixth Street Elementary,19,64733,6019269,0,341.7000122,676,371.5,90003,0.867200017,0.893999994,951,0.556999981,0.280000001,10,0.001,0,0.081,0.001,0.913000047,0.001,0,0,0.003,1,0.023809524,0,41.5,15,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.08969257,0.250941724,0.125053167,0.157482222,0.138677925,0.113995381,0.065101162,0.032489825,0.026566012,65836,0.490415573,0.509584427,0.529145718,0.337042719,0.0871742,0.046637356,0.537709296,0.233106866,0.177530766,0.040850557,0.010802513,0.361922771,0.638077199,15430,0.111000001,0.003,0.002,0.002,713.2000122,22.91566277,20.85999298,1.012048244,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Charles W. Barrett Elementary,19,64733,6018360,0,347,723,341.5,90003,0.884899974,0.920400023,1061,0.387999982,0.217999995,29,0,0,0.307000011,0,0.689999998,0.001,0,0,0.002,0,0.039215688,0,51,14,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.08969257,0.250941724,0.125053167,0.157482222,0.138677925,0.113995381,0.065101162,0.032489825,0.026566012,65836,0.490415573,0.509584427,0.529145718,0.337042719,0.0871742,0.046637356,0.537709296,0.233106866,0.177530766,0.040850557,0.010802513,0.361922771,0.638077199,15430,0.111000001,0.003,0.002,0.002,688.5,20.80392075,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,One Hundred Seventh St.,19,64733,6018535,0,324.7999878,602,332.2000122,90003,0.716400027,0.741299987,947,0.479000002,0.170000002,25,0.001,0.002,0.247000009,0,0.740999997,0,0,0.001,0.007,1,0.03773585,0,53,15,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.08969257,0.250941724,0.125053167,0.157482222,0.138677925,0.113995381,0.065101162,0.032489825,0.026566012,65836,0.490415573,0.509584427,0.529145718,0.337042719,0.0871742,0.046637356,0.537709296,0.233106866,0.177530766,0.040850557,0.010802513,0.361922771,0.638077199,15430,0.111000001,0.003,0.002,0.002,657,17.86792374,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,South Park Elementary,19,64733,6019293,0,336.1000061,714,332.2000122,90003,0.841000021,0.870299995,1031,0.464000016,0.222000003,18,0.003,0,0.160999998,0,0.831999958,0,0,0.001,0.003,1,0.040816326,0,48.5,14,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.08969257,0.250941724,0.125053167,0.157482222,0.138677925,0.113995381,0.065101162,0.032489825,0.026566012,65836,0.490415573,0.509584427,0.529145718,0.337042719,0.0871742,0.046637356,0.537709296,0.233106866,0.177530766,0.040850557,0.010802513,0.361922771,0.638077199,15430,0.111000001,0.003,0.002,0.002,668.3000488,21.25773239,20.85999298,1.010309219,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Alexandria Avenue Elementary,19,64733,6015721,0,332.1000061,443,356.1000061,90004,0.880100012,0.9375,713,0.546000004,0.256999999,11,0.004,0.053000003,0.017000001,0.015,0.895999968,0.003,0,0.003,0.008,0,0,0,36,20,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,688.2000122,19.80555534,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Harvard Elementary,19,64733,109314,0,359.1000061,339,414.3999939,90004,0.840200007,0.897599995,503,0.589999974,0.245000005,16,0.002,0.039999999,0.006,0.071999997,0.859000027,0.004,0,0,0.017999999,0,0,0,25,14,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,773.5,20.12000084,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Frank del Olmo Elementary,19,64733,111971,0,357.3999939,540,395,90004,0.85680002,0.91049999,876,0.629999995,0.289999992,14,0.003,0.083000004,0.012999999,0.011,0.876999974,0.003,0,0.001,0.008,1,0,0,41,16,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,752.4000244,21.36585426,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Van Ness Avenue Elementary,19,64733,6019681,0,371.8999939,171,419.1000061,90004,0.80309999,0.925199986,255,0.335000008,0.340999991,29,0.012,0.086000003,0.043000001,0.093999997,0.729000032,0,0,0.012,0.024,0,0,0,14,21,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,791,18.2142849,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Charles H. Kim Elementary,19,64733,111989,0,384.6000061,403,445.8999939,90004,0.607500017,0.693099976,642,0.44599998,0.305000007,44,0.003,0.424000025,0.035999998,0.040999997,0.469000012,0.008,0,0,0.02,0,0.033333335,0,30,12,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,830.5,21.39999962,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Dayton Heights Elementary,19,64733,6016711,0,366.8999939,386,413.7999878,90004,0.845499992,0.917100012,597,0.497999996,0.218999997,18,0.008,0.07,0.029000001,0.041999999,0.840999961,0,0,0.002,0.008,0,0.034482758,0,29,21,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,780.6999512,20.58620644,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Third Street Elementary,19,64733,6019467,0,398.6000061,447,431.8999939,90004,0.123899996,0.153500006,710,0.259000003,0.246000007,45,0.009,0.55400002,0.075999998,0.011,0.081999995,0.003,0,0,0.266000003,0,0,0,31,17,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,830.5,22.90322495,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Cahuenga Elementary,19,64733,6016232,0,369.1000061,551,426.7999878,90004,0.719799995,0.839399993,858,0.783000052,0.289999992,41,0.001,0.389000028,0.029000001,0.048,0.529000044,0,0,0,0.004,1,0,0,38,17,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,795.9000244,22.57894707,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Commonwealth Avenue Elementary,19,64733,6016604,0,376.8999939,550,414.3999939,90004,0.805999994,0.894299984,770,0.474999994,0.268999994,31,0.003,0.081999995,0.061000001,0.123000003,0.715999961,0,0,0.004,0.012,1,0,0,39,16,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.050838996,0.143402368,0.103819765,0.186350614,0.168379009,0.145222068,0.11391671,0.05459113,0.03347934,62098,0.504154742,0.495845288,0.465630144,0.396775544,0.100084253,0.037510052,0.279726535,0.179930717,0.211957142,0.252426058,0.075959533,0.202226132,0.797773838,20619,0.131999999,0.011,0.012999999,0.005,791.2999878,19.7435894,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Camino Nuevo Academy #2,Camino Nuevo Academy #2,19,64733,122861,1231,368.7000122,410,471.2000122,90005,0.850399971,0.940900028,508,0.500999987,0.398000002,2,0,0,0.012,0.006,0.971999943,0,0,0.01,0,0,0.086956523,0,23,4,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06408678,0.139944613,0.093911886,0.215751141,0.173693389,0.132507563,0.086244039,0.055547006,0.038313586,38994,0.527106762,0.472893268,0.472241074,0.348683,0.119918577,0.059157364,0.33386907,0.224064872,0.1858197,0.195901513,0.060344826,0.083837733,0.916162252,16875,0.126000002,0.007,0.016000001,0.009,839.9000244,22.08695602,20.85999298,1,1.008831024,0.814895332,1,0,1
Los Angeles,Los Angeles Unified,Wilton Place Elementary,19,64733,6019988,0,362.2999878,587,405.2999878,90005,0.560699999,0.669200003,922,0.689999998,0.252999991,40,0.001,0.425999999,0.043000001,0.005,0.507000029,0,0,0,0.017000001,0,0.041666668,0,48,16,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06408678,0.139944613,0.093911886,0.215751141,0.173693389,0.132507563,0.086244039,0.055547006,0.038313586,38994,0.527106762,0.472893268,0.472241074,0.348683,0.119918577,0.059157364,0.33386907,0.224064872,0.1858197,0.195901513,0.060344826,0.083837733,0.916162252,16875,0.126000002,0.007,0.016000001,0.009,767.5999756,19.20833397,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Ambassador School of Global Ed,19,64733,121103,0,355.7000122,240,447.8999939,90005,0.817200005,0.870999992,395,0.691999972,0.158999994,28,0.005,0.162,0.037999999,0.029999999,0.744000018,0.008,0,0,0.012999999,0,0.052631579,0,19,10,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06408678,0.139944613,0.093911886,0.215751141,0.173693389,0.132507563,0.086244039,0.055547006,0.038313586,38994,0.527106762,0.472893268,0.472241074,0.348683,0.119918577,0.059157364,0.33386907,0.224064872,0.1858197,0.195901513,0.060344826,0.083837733,0.916162252,16875,0.126000002,0.007,0.016000001,0.009,803.5999756,20.78947449,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Hoover Street Elementary,19,64733,6017636,0,356.1000061,497,404.1000061,90005,0.869199991,0.89230001,807,0.708000004,0.21100001,4,0,0.012,0.009,0.006,0.968000054,0,0,0.001,0.004,0,0.023255814,0,43,21,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06408678,0.139944613,0.093911886,0.215751141,0.173693389,0.132507563,0.086244039,0.055547006,0.038313586,38994,0.527106762,0.472893268,0.472241074,0.348683,0.119918577,0.059157364,0.33386907,0.224064872,0.1858197,0.195901513,0.060344826,0.083837733,0.916162252,16875,0.126000002,0.007,0.016000001,0.009,760.2000122,18.7674427,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Magnolia Avenue Elementary,19,64733,6017990,0,335.7999878,775,381.5,90006,0.819800019,0.852699995,1094,0.612999976,0.280000001,1,0.001,0.003,0.008,0,0.986999989,0,0,0,0.001,0,0,0,61,18,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06241627,0.176204875,0.107914537,0.168407127,0.169781178,0.136718079,0.093882039,0.049912404,0.034763493,58222,0.518515348,0.481484652,0.485747308,0.370013684,0.10240113,0.041837871,0.47311151,0.243757561,0.144850969,0.112784527,0.025495453,0.10362006,0.896379948,15223,0.092,0.005,0.007,0.004,717.2999878,17.93442535,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Leo Politi Elementary,19,64733,6110266,0,334.2999878,464,356.1000061,90006,0.99119997,0.995599985,713,0.574999988,0.33099997,2,0.003,0.011,0.004,0,0.979000032,0,0,0.001,0.001,0,0.02631579,0,38,18,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06241627,0.176204875,0.107914537,0.168407127,0.169781178,0.136718079,0.093882039,0.049912404,0.034763493,58222,0.518515348,0.481484652,0.485747308,0.370013684,0.10240113,0.041837871,0.47311151,0.243757561,0.144850969,0.112784527,0.025495453,0.10362006,0.896379948,15223,0.092,0.005,0.007,0.004,690.4000244,18.7631588,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Los Angeles Elementary,19,64733,6111512,0,358.1000061,539,389.3999939,90006,0.806999981,0.837199986,793,0.541999996,0.284999996,5,0.004,0.012999999,0.025,0.001,0.954999983,0.001,0,0.001,0,0,0.025,0,40,17,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06241627,0.176204875,0.107914537,0.168407127,0.169781178,0.136718079,0.093882039,0.049912404,0.034763493,58222,0.518515348,0.481484652,0.485747308,0.370013684,0.10240113,0.041837871,0.47311151,0.243757561,0.144850969,0.112784527,0.025495453,0.10362006,0.896379948,15223,0.092,0.005,0.007,0.004,747.5,19.82500076,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Hobart Boulevard Elementary,19,64733,6017602,0,371.1000061,556,424.6000061,90006,0.933399975,0.959299982,761,0.617999971,0.321999997,15,0.001,0.104999997,0.017999999,0.009,0.863000035,0.003,0,0,0,0,0,0,38,22,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.06241627,0.176204875,0.107914537,0.168407127,0.169781178,0.136718079,0.093882039,0.049912404,0.034763493,58222,0.518515348,0.481484652,0.485747308,0.370013684,0.10240113,0.041837871,0.47311151,0.243757561,0.144850969,0.112784527,0.025495453,0.10362006,0.896379948,15223,0.092,0.005,0.007,0.004,795.7000122,20.02631569,20.85999298,1,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,Norwood Street Elementary,19,64733,6018436,0,339.7999878,484,370.3999939,90007,0.810800016,0.870599985,702,0.547999978,0.263999999,4,0.003,0.001,0.025999999,0,0.963999987,0,0,0.001,0.004,0,0,0,35.5,20,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.04135887,0.123219788,0.381539017,0.162147135,0.099692009,0.081791446,0.055507954,0.024500381,0.030243384,43183,0.489961326,0.510038674,0.708800852,0.203562886,0.064477533,0.023158735,0.431938767,0.202244893,0.182704076,0.113826528,0.069285713,0.169605032,0.830394983,12337,0.148000002,0.037,0.024,0.043000001,710.1999512,19.77464867,20.85999298,1.014084458,1.008831024,0.814895332,1,0,0
Los Angeles,Los Angeles Unified,"Dr. Theo. T. Alexander Jr., S",19,64733,102491,604,336,397,350.1000061,90007,0.747399986,0.842700005,638,0.287,0.218999997,26,0.005,0.012999999,0.217999995,0.002,0.743000031,0.003,0,0.003,0.014,0,0,0,28.5,15,1,655494,0.263999999,0.365999997,0.75,29,0.004,0.039999999,0.093999997,0.021,0.736000001,0.004,0.001,0.008,0.092,0.046875492,0.018169774,31423.5,78906,39788,68953,180,182,10627,6564,1331,847,198,27,0,636,989,4852,1463,2527,310,1452,10616,5455,1179,3749,233,0.04135887,0.123219788,0.381539017,0.162147135,0.099692009,0.081791446,0.055507954,0.024500381,0.030243384,43183,0.489961326,0.510038674,0.708800852,0.203562886,0.064477533,0.023158735,0.431938767,0.202244893,0.182704076,0.113826528,0.069285713,0.169605032,0.830394983,12337,0.148000002,0.037,0.024,0.043000001,686.0999756,22.38596535,20.85999298,1.017543912,1.008831024,0.814895332,1,0,1
